"BBL","Address","Initial Benefit Year","Exemption Years","Tax Year","Total # of MCIs","# of MCIs Granted in Full or Partial","# of MCIs Granted in Full","# of MCIs Denied"
2047220012,"3485 EASTCHESTER RD",2005,34,2005,5,4,4,0
2057160362,"2400 JOHNSON AVE",2005,14,2005,3,2,1,1
1002810030,"51 DIVISION ST",2006,14,2006,1,1,1,0
1004140051,"81 DELANCEY ST",2006,14,2006,2,2,1,0
1005200051,"37 KING ST",2006,14,2006,1,1,0,0
1005270049,"255 6TH AVE",2006,14,2006,1,1,1,0
1006160011,"14 HORATIO ST",2006,14,2006,3,3,3,0
1006180042,"205 W 13TH ST",2006,34,2006,3,3,2,0
1006220005,"560 HUDSON ST",2006,14,2006,1,1,0,0
1007220031,"409 W 24TH ST",2006,14,2006,1,1,1,0
1007610001,"357 W 37TH ST",2006,14,2006,1,1,0,0
1007650063,"236 W 16TH ST",2006,14,2006,1,1,1,0
1008460001,"97 5TH AVE",2006,14,2006,1,1,0,0
1008770057,"144 TO 148 E 22ND ST",2006,14,2006,2,2,2,0
1011170014,"35 TO 37 W 64TH ST",2006,14,2006,1,1,1,0
1011430146,"134 W 72ND ST",2006,14,2006,1,1,1,0
1012080052,"46 W 95TH ST",2006,14,2006,1,1,0,0
1012090006,"65 W 95TH ST",2006,14,2006,5,5,4,0
1012450088,"324 W 84TH ST",2006,14,2006,2,2,1,0
1014090042,"192 E 75TH ST",2006,14,2006,1,1,0,0
1015400111,"219 E 94TH ST",2006,14,2006,2,1,1,1
1015600021,"445 E 80TH ST",2006,14,2006,1,1,0,0
1016280020,"1569 LEXINGTON AVE",2006,14,2006,1,1,1,0
1016280050,"1575 LEXINGTON AVE",2006,14,2006,1,1,1,0
1016280052,"1571 LEXINGTON AVE",2006,14,2006,1,1,1,0
1018740025,"207 W 102ND ST",2006,14,2006,1,1,1,0
1018790021,"211 W 107TH ST",2006,14,2006,2,2,1,0
1020020069,"593 RIVERSIDE DR",2006,14,2006,2,2,0,0
1020540046,"379 TO 381 EDGECOMBE AVE",2006,14,2006,2,2,2,0
1020540053,"393 EDGECOMBE AVE",2006,14,2006,1,1,1,0
1020750005,"531 W 143RD ST",2006,14,2006,1,1,0,0
1020880106,"618 W 142ND ST",2006,14,2006,2,2,1,0
1021370029,"604 W 162ND ST",2006,14,2006,1,1,1,0
1021420075,"630 W 172ND ST",2006,14,2006,2,1,1,1
1021610021,"570 TO 578 W 193RD ST",2006,14,2006,1,1,1,0
1021700336,"46 TO 52 WADSWORTH TER",2006,14,2006,2,2,0,0
1021700340,"54 TO 60 WADSWORTH TER",2006,14,2006,3,2,1,1
1021790005,"1380 RIVERSIDE DR",2006,14,2006,2,1,1,1
1021790098,"810 W 183RD ST",2006,14,2006,1,1,0,0
1022150061,"135 TERRACE VIEW AVE",2006,14,2006,1,1,1,0
3003190050,"18 TIFFANY PL",2006,14,2006,1,1,1,0
3004360026,"366 TO 368 UNION ST",2006,34,2006,1,1,1,0
3007140044,"4018 5TH AVE",2006,14,2006,1,1,1,0
3010610048,"233 BERKELEY PL",2006,14,2006,2,1,0,0
3010930074,"633 10TH ST",2006,14,2006,2,2,1,0
3012090014,"1406 PACIFIC ST",2006,14,2006,3,2,2,1
3012200019,"715 SAINT MARKS AVE",2006,14,2006,1,1,1,0
3012630001,"619 EASTERN PKWY",2006,34,2006,2,1,1,0
3012790045,"1469 PRESIDENT ST",2006,14,2006,1,1,1,0
3012970006,"288 CROWN ST",2006,14,2006,2,2,2,0
3013920044,"1281 EASTERN PKWY",2006,14,2006,1,1,1,0
3014000011,"1516 UNION ST",2006,14,2006,1,1,1,0
3025580078,"83 GREENPOINT AVE",2006,14,2006,2,1,0,0
3038220031,"526 PENNSYLVANIA AVE",2006,14,2006,1,1,0,0
3048670023,"788 SCHENECTADY AVE",2006,14,2006,1,1,1,0
3049170006,"1076 TO 1084 NEW YORK AVE",2006,14,2006,1,1,0,0
3050420037,"122 FENIMORE ST",2006,14,2006,3,3,2,0
3050530018,"160 PARKSIDE AVE",2006,14,2006,1,1,1,0
3050660054,"1306 TO 1314 NOSTRAND AVE",2006,14,2006,1,1,0,0
3050870042,"148 LINDEN BLVD",2006,14,2006,1,1,1,0
3051050043,"185 ERASMUS ST",2006,14,2006,1,1,1,0
3057040055,"1251 59TH ST",2006,34,2006,1,1,1,0
3057750006,"1312 OVINGTON AVE",2006,34,2006,1,1,1,0
3058540072,"315 68TH ST",2006,14,2006,1,1,1,0
3061050028,"9302 RIDGE BLVD",2006,14,2006,2,1,1,1
3061340001,"301 100TH ST",2006,14,2006,2,2,2,0
3067210062,"1524 OCEAN AVE",2006,14,2006,1,1,0,0
3076120034,"2401 NOSTRAND AVE",2006,14,2006,3,3,3,0
3088050036,"2790 BRAGG ST",2006,14,2006,4,3,3,0
4001250028,"46-01 39TH AVE",2006,14,2006,1,1,1,0
4001840014,"41-19 41ST ST",2006,14,2006,2,2,1,0
4001980011,"47-39 40TH ST",2006,14,2006,1,1,0,0
4001980019,"47-25 40TH ST",2006,14,2006,1,1,0,0
4006970088,"30-58 44TH ST",2006,14,2006,1,1,0,0
4015660006,"41-06 DENMAN ST",2006,14,2006,1,1,1,0
4030780085,"93-10 TO 93-24 QUEENS BLVD",2006,14,2006,2,1,1,0
4030790086,"62-82 SAUNDERS ST",2006,14,2006,3,3,0,0
4050060001,"35-21 149TH ST",2006,14,2006,1,1,0,0
4051800043,"42-14 UNION ST",2006,14,2006,1,1,1,0
4054200065,"43-76 163RD ST",2006,14,2006,1,1,0,0
4058650112,"16-70 BELL BLVD",2006,14,2006,1,1,1,0
4058650118,"16-66 BELL BLVD",2006,14,2006,2,2,1,0
4059580100,"23-25 BELL BLVD",2006,14,2006,1,1,1,0
4096860010,"88-15 144TH ST",2006,14,2006,3,3,1,0
4097550006,"89-11 153RD ST",2006,14,2006,3,3,1,0
4098800019,"170-40 HENLEY RD",2006,14,2006,2,1,1,0
5003560304,"565 TO 569 JEWETT AVE",2006,14,2006,1,1,1,0
2028660009,"54 W 174TH ST",2006,14,2006,2,2,2,0
2031680016,"2608 CRESTON AVE",2006,14,2006,3,2,0,1
2032250148,"2300 SEDGWICK AVE",2006,14,2006,2,2,2,0
2033170047,"2707 MORRIS AVE",2006,14,2006,1,1,0,0
2033350142,"171 E MOSHOLU PKWY N",2006,14,2006,1,1,1,0
2037430034,"1166 MANOR AVE",2006,14,2006,1,1,1,0
2045930010,"3224 BRONX BLVD",2006,14,2006,1,1,0,0
2046460082,"3615 WILLETT AVE",2006,14,2006,1,1,1,0
2047120001,"3485 FISH AVE",2006,34,2006,4,3,3,0
2047130001,"3438 TO 3488 FISH AVE",2006,34,2006,4,3,3,0
2047200001,"3495 FENTON AVE",2006,34,2006,5,3,2,0
2057070010,"3120 TO 3130 KINGSBRIDGE AVE",2006,14,2006,1,1,1,0
2057600112,"3424 KINGSBRIDGE AVE",2006,14,2006,2,2,1,0
2059090970,"4555 HENRY HUDSON PKWY",2006,14,2006,1,1,0,0
1004360022,"426 E 9TH ST",2007,14,2007,2,2,2,0
1004500027,"346 E 9TH ST",2007,14,2007,1,1,0,0
1004680051,"221 E 12TH ST",2007,14,2007,1,1,1,0
1005400002,"106 MACDOUGAL ST",2007,14,2007,1,1,0,0
1005880039,"52 BARROW ST",2007,14,2007,1,1,1,0
1005880077,"25 GROVE ST",2007,14,2007,1,1,0,0
1006150068,"16 JANE ST",2007,14,2007,4,4,1,0
1006260012,"61 JANE ST",2007,14,2007,2,2,0,0
1007650070,"250 W 16TH ST",2007,14,2007,2,2,1,0
1008970075,"200 E 17TH ST",2007,14,2007,1,1,1,0
1009390020,"331 E 33RD ST",2007,14,2007,2,2,1,0
1010580028,"403 W 48TH ST",2007,14,2007,1,1,0,0
1011250009,"37 W 72ND ST",2007,14,2007,1,1,0,0
1011410037,"114 W 70TH ST",2007,14,2007,1,1,0,0
1012010058,"66 W 88TH ST",2007,14,2007,2,2,0,0
1012430042,"214 W 96TH ST",2007,14,2007,1,1,1,0
1013100033,"914 3RD AVE",2007,14,2007,1,1,0,0
1014680002,"1372 1ST AVE",2007,14,2007,1,1,1,0
1016300067,"118 TO 120 E 103RD ST",2007,14,2007,1,1,1,0
1016330051,"154 E 106TH ST",2007,14,2007,1,1,1,0
1018020038,"322 TO 324 E 126TH ST",2007,14,2007,1,1,0,0
1020230028,"2340 7TH AVE",2007,14,2007,2,2,2,0
1021530055,"539 W 179TH ST",2007,14,2007,1,1,1,0
1021700302,"652 W 189TH ST",2007,14,2007,3,2,1,1
1021700307,"651 W 188TH ST",2007,14,2007,3,3,1,0
1021760050,"700 W 180TH ST",2007,14,2007,1,1,1,0
1021800157,"725 W 184TH ST",2007,14,2007,5,4,1,1
1022150470,"133 TO 143 W 225TH ST",2007,14,2007,5,3,1,0
1022360017,"560 TO 568 ISHAM ST",2007,14,2007,2,2,0,0
3002530007,"99 JORALEMON ST",2007,14,2007,1,1,0,0
3006300015,"140 17TH ST",2007,14,2007,2,2,1,0
3006300018,"146 17TH ST",2007,14,2007,1,1,0,0
3011370051,"560 VANDERBILT AVE",2007,14,2007,2,2,1,0
3011730049,"790 WASHINGTON AVE",2007,14,2007,4,4,2,0
3012340023,"846 TO 848 PROSPECT PL",2007,14,2007,1,1,1,0
3012580040,"1174 SAINT JOHNS PL",2007,14,2007,2,2,2,0
3014190006,"712 CROWN ST",2007,14,2007,1,1,1,0
3019820067,"82 DOWNING ST",2007,14,2007,1,1,1,0
3021000063,"50 S OXFORD ST",2007,14,2007,1,1,1,0
3021390014,"190 S 8TH ST",2007,14,2007,1,1,1,0
3034120018,"1230 TO 1232 HALSEY ST",2007,14,2007,2,2,1,0
3046910007,"1078 WILLMOHR ST",2007,14,2007,1,1,1,0
3051250077,"2101 BEVERLEY RD",2007,14,2007,1,1,0,0
3051630027,"480 E 21ST ST",2007,14,2007,1,1,0,0
3052070004,"2116 DITMAS AVE",2007,14,2007,1,1,1,0
3053280037,"178 OCEAN PKWY",2007,14,2007,2,2,1,0
3053630003,"4117 15TH AVE",2007,14,2007,2,2,2,0
3053850015,"558 E 2ND ST",2007,14,2007,1,1,1,0
3056160001,"4515 12TH AVE",2007,14,2007,1,1,1,0
3059100004,"7215 5TH AVE",2007,14,2007,3,3,3,0
3060600026,"160 TO 164 88TH ST",2007,14,2007,2,2,1,0
3062890001,"8015 BAY PKWY",2007,14,2007,1,1,1,0
3064480038,"180 BAY 31ST ST",2007,14,2007,1,1,1,0
3068020036,"2234 OCEAN AVE",2007,14,2007,1,1,1,0
3068210275,"1815 E 17TH ST",2007,14,2007,2,2,2,0
3075540043,"2620 GLENWOOD RD",2007,14,2007,1,1,1,0
3078130003,"4011 KINGS HWY",2007,14,2007,1,1,1,0
4006250004,"33-09 31ST AVE",2007,14,2007,2,2,1,0
4008090005,"20-67 38TH ST",2007,14,2007,1,1,1,0
4012660038,"79-01 35TH AVE",2007,14,2007,1,1,0,0
4012920063,"37-25 81ST ST",2007,14,2007,3,3,2,0
4029450001,"61-88 DRY HARBOR RD",2007,14,2007,1,1,0,0
4031590070,"98-120 QUEENS BLVD",2007,14,2007,1,1,1,0
4033290079,"118-35 METROPOLITAN AVE",2007,14,2007,1,1,1,0
4051800059,"42-52 UNION ST",2007,14,2007,1,1,1,0
4051810006,"42-37 UNION ST",2007,14,2007,2,2,2,0
4066700001,"144-02 TO 144-16 78TH AVE",2007,14,2007,2,2,2,0
4066710001,"144-17 TO 144-37 79TH AVE",2007,14,2007,2,2,2,0
4108210070,"91-50 TO 91-56 195TH ST",2007,14,2007,2,2,2,0
2028390041,"108 E CLARKE PL",2007,34,2007,1,1,1,0
2029850038,"1956 CROTONA PKWY",2007,14,2007,4,4,3,0
2030560001,"2406 LORILLARD PL",2007,14,2007,1,1,0,0
2031620011,"2188 CRESTON AVE",2007,14,2007,2,2,2,0
2032130011,"2426 UNIVERSITY AVE",2007,14,2007,1,1,0,0
2032560084,"2775 KINGSBRIDGE TER",2007,14,2007,2,2,2,0
2032920070,"2936 BAINBRIDGE AVE",2007,14,2007,2,1,1,0
2033070012,"254 E 202ND ST",2007,14,2007,1,1,1,0
2033090084,"277 TO 279 E 203RD ST",2007,14,2007,2,2,1,0
2043480005,"2310 TO 2314 HOLLAND AVE",2007,14,2007,1,1,1,0
2045980007,"3204 HOLLAND AVE",2007,14,2007,1,1,1,0
2048300034,"4040 TO 4044 CARPENTER AVE",2007,14,2007,1,1,1,0
1002790022,"22 TO 45 JAMES ST",2008,14,2008,2,2,2,0
1002810010,"24 E BROADWAY",2008,34,2008,1,1,0,0
1002990026,"27 ORCHARD ST",2008,14,2008,1,1,1,0
1005730023,"38 W 10TH ST",2008,14,2008,2,1,1,1
1006080009,"162 W 13TH ST",2008,14,2008,1,1,0,0
1006260041,"49 8TH AVE",2008,34,2008,5,5,4,0
1006260043,"45 8TH AVE",2008,34,2008,3,3,3,0
1007190048,"408 W 22ND ST",2008,14,2008,1,1,1,0
1007660028,"223 W 16TH ST",2008,34,2008,3,3,3,0
1008740061,"76 IRVING PL",2008,14,2008,1,1,0,0
1008820008,"111 E 26TH ST",2008,34,2008,3,2,2,1
1009060001,"201 E 25TH ST",2008,14,2008,2,2,1,0
1010330018,"327 W 42ND ST",2008,14,2008,4,4,3,0
1011980015,"29 W 84TH ST",2008,14,2008,1,1,1,0
1015220037,"1670 3RD AVE",2008,14,2008,1,1,1,0
1016280022,"1567 LEXINGTON AVE",2008,14,2008,2,2,2,0
1016430062,"118 E 116TH ST",2008,14,2008,1,1,1,0
1016760005,"305 E 104TH ST",2008,14,2008,1,1,1,0
1018950025,"606 W 113TH ST",2008,14,2008,1,1,0,0
1019530033,"2359 8TH AVE",2008,14,2008,1,1,1,0
1020020061,"620 TO 622 W 137TH ST",2008,14,2008,2,2,2,0
1020740061,"538 TO 540 W 143RD ST",2008,14,2008,2,2,0,0
1021150017,"530 W 157TH ST",2008,14,2008,1,1,1,0
1021410013,"611 W 171ST ST",2008,14,2008,2,2,2,0
1021430020,"601 W 173RD ST",2008,14,2008,1,1,0,0
1021490007,"20 LAUREL HILL TER",2008,14,2008,4,4,2,0
1021620049,"611 W 180TH ST",2008,14,2008,5,5,3,0
1021760009,"400 FORT WASHINGTON AVE",2008,14,2008,2,1,0,1
1022300011,"514 W 213TH ST",2008,14,2008,1,1,0,0
1022470029,"34 TO 44 SEAMAN AVE",2008,14,2008,1,1,0,0
3010630021,"206 BERKELEY PL",2008,14,2008,1,1,0,0
3011360058,"549 BERGEN ST",2008,14,2008,2,2,1,0
3011790117,"163 EASTERN PKWY",2008,14,2008,1,1,1,0
3012450041,"1486 BEDFORD AVE",2008,14,2008,2,1,1,0
3012770007,"315 NEW YORK AVE",2008,34,2008,4,4,4,0
3014250013,"1024 MONTGOMERY ST",2008,14,2008,2,2,2,0
3019020022,"165 CLINTON AVE",2008,14,2008,3,2,0,1
3024330012,"218 S 3RD ST",2008,14,2008,1,1,1,0
3046420029,"903 LENOX RD",2008,14,2008,1,1,1,0
3046930056,"450 ROCKAWAY PKWY",2008,14,2008,3,3,3,0
3050650065,"690 ROGERS AVE",2008,14,2008,1,1,1,0
3052080052,"529 E 22ND ST",2008,14,2008,1,1,1,0
3058580030,"760 67TH ST",2008,14,2008,1,1,0,0
3063750015,"8645 20TH AVE",2008,14,2008,1,1,1,0
3065920058,"1491 E 10TH ST",2008,14,2008,2,2,2,0
3067330029,"1259 E 13TH ST",2008,14,2008,1,1,1,0
4001920045,"45-34 42ND ST",2008,14,2008,2,2,2,0
4003040003,"52-27 35TH ST",2008,14,2008,1,1,1,0
4005920003,"30-57 29TH ST",2008,14,2008,1,1,0,0
4006830073,"30-40 42ND ST",2008,14,2008,1,1,1,0
4008430065,"23-70 29TH ST",2008,14,2008,1,1,1,0
4012800012,"35-30 81ST ST",2008,14,2008,2,2,1,0
4017590030,"37-68 97TH ST",2008,14,2008,1,1,0,0
4031000026,"65-74 WETHEROLE ST",2008,14,2008,1,1,1,0
4032580001,"109-10 QUEENS BLVD",2008,14,2008,1,1,1,0
4034710006,"1858 MADISON ST",2008,14,2008,2,2,2,0
4050050006,"35-19 147TH ST",2008,14,2008,1,1,1,0
4052950038,"36-15 168TH ST",2008,14,2008,1,1,1,0
4053070024,"189-14 CROCHERON AVE",2008,14,2008,1,1,1,0
4092350023,"84-38 120TH ST",2008,14,2008,1,1,1,0
4098140116,"87-84 165TH ST",2008,14,2008,3,3,2,0
4155720001,"707 BEACH 9TH ST",2008,14,2008,4,3,3,0
2024080017,"390 E 162ND ST",2008,14,2008,2,1,0,0
2024740001,"811 WALTON AVE",2008,14,2008,1,1,1,0
2024770011,"1020 GERARD AVE",2008,14,2008,2,2,2,0
2025220098,"1441 EDWARD L GRANT HWY",2008,14,2008,1,1,0,0
2025750028,"797 E 142ND ST",2008,14,2008,1,1,1,0
2032000001,"2460 DAVIDSON AVE",2008,14,2008,2,2,2,0
2032190203,"2467 UNIVERSITY AVE",2008,14,2008,1,1,1,0
2032560089,"2765 KINGSBRIDGE TER",2008,14,2008,2,2,1,0
2033050001,"2851 TO 2857 VALENTINE AVE",2008,14,2008,1,1,0,0
2033500040,"3195 DECATUR AVE",2008,14,2008,1,1,0,0
2038030001,"2003 TO 2009 GLEASON AVE",2008,14,2008,1,1,0,0
2042220093,"1545 RHINELANDER AVE",2008,14,2008,2,1,1,0
2057030209,"3025 GODWIN TER",2008,14,2008,2,2,2,0
1004460037,"129 E 4TH ST",2009,14,2009,1,1,1,0
1014280038,"224 E 74TH ST",2009,14,2009,2,2,0,0
1015520035,"328 E 90TH ST",2009,14,2009,1,1,1,0
1015530009,"313 E 90TH ST",2009,14,2009,1,1,0,0
1015530011,"317 E 90TH ST",2009,14,2009,2,1,1,1
1017080008,"413 TO 415 E 114TH ST",2009,14,2009,1,1,1,0
1017180037,"2 W 120TH ST",2009,14,2009,1,1,1,0
1018800055,"244 W 109TH ST",2009,14,2009,2,2,0,0
1021390289,"120 HAVEN AVE",2009,14,2009,1,1,1,0
1021690018,"601 W 192ND ST",2009,14,2009,1,1,0,0
1021740193,"33 ARDEN ST",2009,14,2009,1,1,1,0
1021800070,"24 TO 42 BENNETT AVE",2009,14,2009,2,2,1,0
1022420037,"101 COOPER ST",2009,14,2009,4,2,0,1
3009410071,"21 STERLING PL",2009,14,2009,1,1,0,0
3012050008,"593 FRANKLIN AVE",2009,14,2009,1,1,0,0
3018340045,"299 HANCOCK ST",2009,14,2009,1,1,1,0
3020750001,"65 WILLOUGHBY AVE",2009,14,2009,1,1,1,0
3025580055,"125 GREENPOINT AVE",2009,14,2009,1,1,1,0
3031310025,"806 FLUSHING AVE",2009,14,2009,1,1,1,0
3032790013,"254 HIMROD ST",2009,14,2009,1,1,1,0
3032900044,"1415 GREENE AVE",2009,34,2009,6,2,2,2
3033950008,"1223 BUSHWICK AVE",2009,14,2009,1,1,1,0
3045990048,"69 TO 71 E 96TH ST",2009,14,2009,1,1,1,0
3046540034,"699 LINDEN BLVD",2009,14,2009,3,2,0,0
3050630017,"31 E 21ST ST",2009,14,2009,1,1,1,0
3053510044,"262 DAHILL RD",2009,14,2009,1,1,1,0
3054200058,"690 OCEAN PKWY",2009,14,2009,1,1,0,0
3055730001,"1501 BAY RIDGE AVE",2009,34,2009,1,1,1,0
3063800001,"8678 BAY PKWY",2009,14,2009,1,1,1,0
3067670074,"2031 OCEAN AVE",2009,14,2009,1,1,1,0
3068000057,"1781 E 17TH ST",2009,14,2009,1,1,1,0
3073540001,"2177 E 21ST ST",2009,14,2009,1,1,1,0
3075620001,"3413 AVENUE H",2009,14,2009,2,2,1,0
3076890056,"2828 KINGS HWY",2009,14,2009,3,2,1,1
4007340031,"32-19 48TH ST",2009,14,2009,2,2,2,0
4021140034,"64-34 102ND ST",2009,14,2009,2,2,0,0
4036770014,"71-16 66TH ST",2009,14,2009,1,1,1,0
4049950014,"34-01 PARSONS BLVD",2009,14,2009,1,1,1,0
4091940007,"84-06 109TH ST",2009,14,2009,1,1,1,0
4096780054,"148-15 LOWE CT",2009,14,2009,4,3,2,1
4157670001,"407 BEACH 20TH ST",2009,14,2009,5,4,4,0
2023290070,"344 E 148TH ST",2009,14,2009,3,2,1,0
2024500052,"1225 MORRIS AVE",2009,14,2009,2,1,1,1
2024710015,"1022 TO 1026 WALTON AVE",2009,14,2009,2,2,2,0
2024860025,"1025 GERARD AVE",2009,14,2009,2,2,0,0
2024860030,"1015 GERARD AVE",2009,14,2009,2,2,2,0
2027970025,"1790 WEEKS AVE",2009,14,2009,2,2,2,0
2028690148,"2005 GRAND AVE",2009,14,2009,1,1,0,0
2028770250,"1630 UNDERCLIFF AVE",2009,14,2009,1,1,1,0
2029680029,"1272 UNION AVE",2009,14,2009,2,2,2,0
2030400010,"452 E 187TH ST",2009,34,2009,1,1,0,0
2032980046,"2955 BAINBRIDGE AVE",2009,14,2009,1,1,1,0
2033430097,"255 E 207TH ST",2009,34,2009,1,1,1,0
2038630033,"1374 BRONX RIVER AVE",2009,14,2009,2,2,2,0
2039000025,"1450 TAYLOR AVE",2009,14,2009,1,1,1,0
1006200013,"106 CHARLES ST",2010,34,2010,4,4,4,0
1006340032,"752 GREENWICH ST",2010,14,2010,1,1,0,0
1011450052,"150 W 74TH ST",2010,14,2010,1,1,1,0
1014690032,"436 E 75TH ST",2010,14,2010,1,1,0,0
1018380021,"50 MANHATTAN AVE",2010,14,2010,3,2,1,1
1018690136,"202 W 98TH ST",2010,34,2010,3,3,2,0
1018690137,"204 W 98TH ST",2010,34,2010,2,2,1,0
1018790043,"216 W 108TH ST",2010,14,2010,1,1,0,0
1021520043,"504 W 180TH ST",2010,14,2010,2,2,1,0
1021650065,"1469 SAINT NICHOLAS AVE",2010,14,2010,1,1,1,0
1022260001,"623 W 204TH ST",2010,14,2010,1,1,1,0
1022260035,"204 SHERMAN AVE",2010,14,2010,1,1,1,0
1022500014,"585 W 214TH ST",2010,14,2010,1,1,0,0
3009590008,"229 5TH AVE",2010,14,2010,1,1,1,0
3010660019,"896 UNION ST",2010,14,2010,1,1,0,0
3012270025,"748 SAINT MARKS AVE",2010,14,2010,1,1,0,0
3013210034,"490 NEW YORK AVE",2010,14,2010,1,1,1,0
3013900073,"1063 EASTERN PKWY",2010,14,2010,1,1,1,0
3014010047,"1617 PRESIDENT ST",2010,14,2010,1,1,1,0
3014030022,"1746 UNION ST",2010,14,2010,1,1,1,0
3019240010,"279 CLASSON AVE",2007,34,2010,1,1,0,0
3024250008,"378 HOOPER ST",2010,14,2010,1,1,1,0
3037060004,"247 VERMONT ST",2010,14,2010,1,1,0,0
3050620009,"411 OCEAN AVE",2010,14,2010,4,2,1,0
3050720041,"51 STRATFORD RD",2010,14,2010,3,3,2,0
3052370041,"613 E 16TH ST",2010,14,2010,3,3,3,0
3053340006,"114 ALBEMARLE RD",2010,14,2010,1,1,1,0
3057570070,"957 67TH ST",2010,14,2010,3,3,1,0
3065520001,"6309 BAY PKWY",2010,14,2010,2,1,1,1
3066940070,"1270 OCEAN AVE",2010,14,2010,1,1,0,0
4001660006,"45-35 44TH ST",2010,14,2010,1,1,1,0
4012160017,"37-47 61ST ST",2010,14,2010,1,1,1,0
4012900029,"37-52 TO 37-56 80TH ST",2010,34,2010,4,4,4,0
4013430031,"42-25 65TH PL",2010,14,2010,2,2,1,0
4013440022,"66-14 WOODSIDE AVE",2010,14,2010,1,1,0,0
4017130036,"98-15 34TH AVE",2010,14,2010,3,2,1,1
4049810050,"33-24 PARSONS BLVD",2010,14,2010,1,1,1,0
4049950064,"144-45 35TH AVE",2010,14,2010,1,1,0,0
2022650027,"514 E 138TH ST",2010,14,2010,2,2,2,0
2024350010,"1212 COLLEGE AVE",2010,14,2010,1,1,1,0
2024770034,"1005 WALTON AVE",2010,34,2010,3,3,0,0
2025200028,"1372 NELSON AVE",2010,14,2010,2,2,2,0
2030500102,"2254 BASSFORD AVE",2010,14,2010,1,1,0,0
2032700046,"238 W 238TH ST",2010,14,2010,1,1,1,0
2033240082,"3425 KNOX PL",2010,34,2010,4,4,2,0
2033290001,"3591 TO 3593 BAINBRIDGE AVE",2010,14,2010,3,2,0,0
2039330070,"2112 STARLING AVE",2010,14,2010,1,1,1,0
2041240016,"1849 BOGART AVE",2010,14,2010,1,1,1,0
2042850016,"2041 TO 2047 HOLLAND AVE",2010,34,2010,4,4,1,0
2045500007,"2900 BARNES AVE",2010,14,2010,1,1,0,0
2046490041,"3780 BRONX BLVD",2010,14,2010,1,1,1,0
2057260673,"2750 JOHNSON AVE",2010,14,2010,2,2,1,0
1005400035,"208 SULLIVAN ST",2011,14,2011,1,1,1,0
1006200012,"108 CHARLES ST",2011,34,2011,2,2,0,0
1010530037,"404 TO 406 W 44TH ST",2011,34,2011,2,2,2,0
1010530039,"410 W 44TH ST",2011,34,2011,4,3,3,0
1015250031,"236 E 80TH ST",2011,34,2011,5,5,4,0
1015250034,"230 E 80TH ST",2011,34,2011,4,4,4,0
1015250035,"228 E 80TH ST",2011,34,2011,3,3,1,0
1020110026,"117 TO 119 W 142ND ST",2011,14,2011,2,2,1,0
1021140052,"509 W 155TH ST",2011,14,2011,1,1,1,0
1021170001,"559 W 158TH ST",2011,14,2011,4,3,1,0
1021760128,"708 TO 714 W 181ST ST",2011,14,2011,2,2,1,0
1021770023,"395 FORT WASHINGTON AVE",2011,14,2011,2,2,0,0
1022250030,"168 SHERMAN AVE",2011,14,2011,1,1,1,0
3007740002,"4819 4TH AVE",2011,14,2011,1,1,0,0
3010630067,"873 UNION ST",2011,14,2011,2,2,1,0
3010660020,"898 UNION ST",2011,14,2011,3,2,0,0
3010870022,"594 6TH ST",2011,14,2011,3,3,3,0
3012210053,"805 SAINT MARKS AVE",2011,14,2011,2,1,1,0
3012670016,"426 EASTERN PKWY",2011,34,2011,2,2,2,0
3012720029,"848 EASTERN PKWY",2011,34,2011,1,1,0,0
3013720076,"1373 STERLING PL",2011,14,2011,2,2,2,0
3013780026,"1402 STERLING PL",2011,14,2011,2,2,1,0
3013780029,"1408 STERLING PL",2011,14,2011,1,1,0,0
3017980018,"514 GREENE AVE",2011,14,2011,1,1,1,0
3017980019,"516 GREENE AVE",2011,14,2011,1,1,1,0
3020920013,"235 CLERMONT AVE",2011,14,2011,1,1,0,0
3031870042,"163 STARR ST",2011,34,2011,3,3,2,0
3049050017,"282 E 35TH ST",2011,14,2011,2,2,2,0
3050600043,"1745 CATON AVE",2011,14,2011,1,1,0,0
3051230062,"141 E 19TH ST",2011,14,2011,3,3,2,0
3051390032,"2815 BEVERLEY RD",2011,14,2011,1,1,1,0
3051500021,"770 OCEAN AVE",2011,14,2011,2,1,0,1
3051590027,"416 E 17TH ST",2011,14,2011,1,1,0,0
3052230097,"2328 NEWKIRK AVE",2011,14,2011,1,1,0,0
3054190011,"78 WEBSTER AVE",2011,14,2011,1,1,0,0
3056290044,"4716 14TH AVE",2011,14,2011,2,2,1,0
3067120076,"1438 OCEAN AVE",2011,14,2011,2,1,1,1
3067210070,"1554 OCEAN AVE",2011,14,2011,1,1,1,0
3067480016,"1806 OCEAN AVE",2011,14,2011,1,1,0,0
3067670080,"2011 OCEAN AVE",2011,14,2011,4,1,0,0
3072190015,"2510 OCEAN PKWY",2011,14,2011,4,4,3,0
3073220023,"2044 E 18TH ST",2011,14,2011,1,1,0,0
3075970036,"1783 NEW YORK AVE",2011,14,2011,1,1,1,0
4005390035,"27-24 21ST ST",2011,14,2011,1,1,0,0
4005860076,"32-86 30TH ST",2011,14,2011,2,1,0,0
4012900049,"37-51 TO 37-55 79TH ST",2011,34,2011,4,4,4,0
4015560001,"87-28 TO 87-40 ELMHURST AVE",2011,14,2011,3,3,3,0
4015560006,"87-42 TO 87-46 ELMHURST AVE",2011,14,2011,4,4,4,0
